dataset_type,user_id,full_name,username,role,department,access_level,timestamp,date,ip_address,login_time,session_duration_minutes,command_type,resource_accessed,privilege_level,event_frequency
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-09 09:20:00,2026-04-09,192.168.1.10,08:30:00,60,logout,logs,3,6
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-09 09:21:00,2026-04-09,192.168.1.20,09:11:00,75,python3 analysis.py,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-09 09:31:00,2026-04-09,192.168.1.20,09:11:00,75,login,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-09 09:41:00,2026-04-09,192.168.1.20,09:11:00,75,cat /var/log/syslog,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-09 09:51:00,2026-04-09,192.168.1.20,09:11:00,75,python3 analysis.py,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-09 10:01:00,2026-04-09,192.168.1.20,09:11:00,75,logout,logs,2,7
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-09 10:02:00,2026-04-09,192.168.1.30,09:04:00,470,logout,logs,1,8
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-09 10:11:00,2026-04-09,192.168.1.20,09:11:00,75,logout,logs,2,7
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-09 11:00:00,2026-04-09,192.168.1.30,09:04:00,470,login,logs,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-09 11:58:00,2026-04-09,192.168.1.30,09:04:00,470,save file,documents,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-09 12:56:00,2026-04-09,192.168.1.30,09:04:00,470,save file,documents,1,8
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-09 12:56:00,2026-04-09,192.168.1.20,12:56:00,60,login,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-09 13:04:00,2026-04-09,192.168.1.20,12:56:00,60,login,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-09 13:12:00,2026-04-09,192.168.1.20,12:56:00,60,export report,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-09 13:20:00,2026-04-09,192.168.1.20,12:56:00,60,export report,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-09 13:28:00,2026-04-09,192.168.1.20,12:56:00,60,logout,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-09 13:36:00,2026-04-09,192.168.1.20,12:56:00,60,cat /var/log/auth.log,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-09 13:44:00,2026-04-09,192.168.1.20,12:56:00,60,logout,logs,2,7
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-09 13:54:00,2026-04-09,192.168.1.30,09:04:00,470,open file,documents,1,8
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-09 13:58:00,2026-04-09,192.168.1.10,13:58:00,30,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-09 14:03:00,2026-04-09,192.168.1.10,13:58:00,30,apt upgrade,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-09 14:08:00,2026-04-09,192.168.1.10,13:58:00,30,logout,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-09 14:13:00,2026-04-09,192.168.1.10,13:58:00,30,htop,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-09 14:18:00,2026-04-09,192.168.1.10,13:58:00,30,logout,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-09 14:23:00,2026-04-09,192.168.1.10,13:58:00,30,logout,logs,3,6
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-09 14:52:00,2026-04-09,192.168.1.30,09:04:00,470,cd /home/jwalker/docs,system,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-09 15:50:00,2026-04-09,192.168.1.30,09:04:00,470,logout,logs,1,8
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-09 15:56:00,2026-04-09,192.168.1.20,15:56:00,35,login,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-09 16:01:00,2026-04-09,192.168.1.20,15:56:00,35,python3 analysis.py,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-09 16:06:00,2026-04-09,192.168.1.20,15:56:00,35,cat /var/log/syslog,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-09 16:11:00,2026-04-09,192.168.1.20,15:56:00,35,login,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-09 16:16:00,2026-04-09,192.168.1.20,15:56:00,35,export report,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-09 16:21:00,2026-04-09,192.168.1.20,15:56:00,35,cat /var/log/syslog,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-09 16:26:00,2026-04-09,192.168.1.20,15:56:00,35,logout,logs,2,7
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-10 08:35:00,2026-04-10,192.168.1.10,08:35:00,60,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-10 08:45:00,2026-04-10,192.168.1.10,08:35:00,60,htop,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-10 08:55:00,2026-04-10,192.168.1.10,08:35:00,60,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-10 09:05:00,2026-04-10,192.168.1.10,08:35:00,60,top,system,3,6
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-10 09:05:00,2026-04-10,192.168.1.30,09:05:00,470,login,logs,1,8
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-10 09:15:00,2026-04-10,192.168.1.10,08:35:00,60,login,logs,3,6
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-10 09:19:00,2026-04-10,192.168.1.20,09:19:00,75,login,logs,2,7
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-10 09:25:00,2026-04-10,192.168.1.10,08:35:00,60,logout,logs,3,6
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-10 09:29:00,2026-04-10,192.168.1.20,09:19:00,75,cat /var/log/auth.log,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-10 09:39:00,2026-04-10,192.168.1.20,09:19:00,75,cat /var/log/auth.log,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-10 09:49:00,2026-04-10,192.168.1.20,09:19:00,75,cat /var/log/syslog,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-10 09:59:00,2026-04-10,192.168.1.20,09:19:00,75,logout,logs,2,7
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-10 10:03:00,2026-04-10,192.168.1.30,09:05:00,470,save file,documents,1,8
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-10 10:09:00,2026-04-10,192.168.1.20,09:19:00,75,export report,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-10 10:19:00,2026-04-10,192.168.1.20,09:19:00,75,logout,logs,2,7
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-10 11:01:00,2026-04-10,192.168.1.30,09:05:00,470,save file,documents,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-10 11:59:00,2026-04-10,192.168.1.30,09:05:00,470,edit file,documents,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-10 12:57:00,2026-04-10,192.168.1.30,09:05:00,470,open file,documents,1,8
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-10 13:05:00,2026-04-10,192.168.1.20,13:05:00,60,login,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-10 13:13:00,2026-04-10,192.168.1.20,13:05:00,60,python3 analysis.py,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-10 13:21:00,2026-04-10,192.168.1.20,13:05:00,60,python3 analysis.py,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-10 13:29:00,2026-04-10,192.168.1.20,13:05:00,60,cat /var/log/auth.log,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-10 13:37:00,2026-04-10,192.168.1.20,13:05:00,60,logout,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-10 13:45:00,2026-04-10,192.168.1.20,13:05:00,60,login,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-10 13:53:00,2026-04-10,192.168.1.20,13:05:00,60,logout,logs,2,7
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-10 13:55:00,2026-04-10,192.168.1.30,09:05:00,470,cd /home/jwalker/docs,system,1,8
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-10 14:04:00,2026-04-10,192.168.1.10,14:04:00,30,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-10 14:09:00,2026-04-10,192.168.1.10,14:04:00,30,journalctl,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-10 14:14:00,2026-04-10,192.168.1.10,14:04:00,30,top,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-10 14:19:00,2026-04-10,192.168.1.10,14:04:00,30,apt update,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-10 14:24:00,2026-04-10,192.168.1.10,14:04:00,30,cat /var/log/auth.log,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-10 14:29:00,2026-04-10,192.168.1.10,14:04:00,30,logout,logs,3,6
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-10 14:53:00,2026-04-10,192.168.1.30,09:05:00,470,logout,logs,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-10 15:51:00,2026-04-10,192.168.1.30,09:05:00,470,logout,logs,1,8
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-10 15:57:00,2026-04-10,192.168.1.20,15:57:00,35,login,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-10 16:02:00,2026-04-10,192.168.1.20,15:57:00,35,login,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-10 16:07:00,2026-04-10,192.168.1.20,15:57:00,35,login,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-10 16:12:00,2026-04-10,192.168.1.20,15:57:00,35,open dashboard,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-10 16:17:00,2026-04-10,192.168.1.20,15:57:00,35,logout,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-10 16:22:00,2026-04-10,192.168.1.20,15:57:00,35,login,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-10 16:27:00,2026-04-10,192.168.1.20,15:57:00,35,logout,logs,2,7
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-11 08:25:00,2026-04-11,192.168.1.10,08:25:00,60,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-11 08:35:00,2026-04-11,192.168.1.10,08:25:00,60,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-11 08:45:00,2026-04-11,192.168.1.10,08:25:00,60,journalctl,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-11 08:55:00,2026-04-11,192.168.1.10,08:25:00,60,systemctl,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-11 09:05:00,2026-04-11,192.168.1.10,08:25:00,60,top,system,3,6
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-11 09:05:00,2026-04-11,192.168.1.30,09:05:00,470,login,logs,1,8
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-11 09:11:00,2026-04-11,192.168.1.20,09:11:00,75,login,logs,2,7
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-11 09:15:00,2026-04-11,192.168.1.10,08:25:00,60,logout,logs,3,6
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-11 09:21:00,2026-04-11,192.168.1.20,09:11:00,75,logout,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-11 09:31:00,2026-04-11,192.168.1.20,09:11:00,75,login,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-11 09:41:00,2026-04-11,192.168.1.20,09:11:00,75,cat /var/log/syslog,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-11 09:51:00,2026-04-11,192.168.1.20,09:11:00,75,logout,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-11 10:01:00,2026-04-11,192.168.1.20,09:11:00,75,cat /var/log/syslog,logs,2,7
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-11 10:03:00,2026-04-11,192.168.1.30,09:05:00,470,logout,logs,1,8
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-11 10:11:00,2026-04-11,192.168.1.20,09:11:00,75,logout,logs,2,7
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-11 11:01:00,2026-04-11,192.168.1.30,09:05:00,470,edit file,documents,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-11 11:59:00,2026-04-11,192.168.1.30,09:05:00,470,cd /home/jwalker/docs,system,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-11 12:57:00,2026-04-11,192.168.1.30,09:05:00,470,logout,logs,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-11 13:55:00,2026-04-11,192.168.1.30,09:05:00,470,logout,logs,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-11 14:53:00,2026-04-11,192.168.1.30,09:05:00,470,open file,documents,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-11 15:51:00,2026-04-11,192.168.1.30,09:05:00,470,logout,logs,1,8
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-12 08:31:00,2026-04-12,192.168.1.10,08:31:00,60,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-12 08:41:00,2026-04-12,192.168.1.10,08:31:00,60,top,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-12 08:51:00,2026-04-12,192.168.1.10,08:31:00,60,cat /var/log/auth.log,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-12 09:01:00,2026-04-12,192.168.1.10,08:31:00,60,systemctl,system,3,6
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-12 09:10:00,2026-04-12,192.168.1.30,09:10:00,470,login,logs,1,8
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-12 09:11:00,2026-04-12,192.168.1.10,08:31:00,60,login,logs,3,6
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-12 09:11:00,2026-04-12,192.168.1.20,09:11:00,75,login,logs,2,7
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-12 09:21:00,2026-04-12,192.168.1.10,08:31:00,60,logout,logs,3,6
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-12 09:21:00,2026-04-12,192.168.1.20,09:11:00,75,cat /var/log/syslog,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-12 09:31:00,2026-04-12,192.168.1.20,09:11:00,75,login,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-12 09:41:00,2026-04-12,192.168.1.20,09:11:00,75,logout,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-12 09:51:00,2026-04-12,192.168.1.20,09:11:00,75,cat /var/log/auth.log,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-12 10:01:00,2026-04-12,192.168.1.20,09:11:00,75,open dashboard,system,2,7
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-12 10:08:00,2026-04-12,192.168.1.30,09:10:00,470,open file,documents,1,8
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-12 10:11:00,2026-04-12,192.168.1.20,09:11:00,75,logout,logs,2,7
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-12 11:06:00,2026-04-12,192.168.1.30,09:10:00,470,edit file,documents,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-12 12:04:00,2026-04-12,192.168.1.30,09:10:00,470,save file,documents,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-12 13:02:00,2026-04-12,192.168.1.30,09:10:00,470,logout,logs,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-12 14:00:00,2026-04-12,192.168.1.30,09:10:00,470,login,logs,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-12 14:58:00,2026-04-12,192.168.1.30,09:10:00,470,edit file,documents,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-12 15:56:00,2026-04-12,192.168.1.30,09:10:00,470,logout,logs,1,8
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-13 08:28:00,2026-04-13,192.168.1.10,08:28:00,60,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-13 08:38:00,2026-04-13,192.168.1.10,08:28:00,60,htop,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-13 08:48:00,2026-04-13,192.168.1.10,08:28:00,60,systemctl,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-13 08:58:00,2026-04-13,192.168.1.10,08:28:00,60,apt upgrade,system,3,6
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-13 09:05:00,2026-04-13,192.168.1.30,09:05:00,470,login,logs,1,8
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-13 09:08:00,2026-04-13,192.168.1.10,08:28:00,60,htop,system,3,6
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-13 09:13:00,2026-04-13,192.168.1.20,09:13:00,75,login,logs,2,7
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-13 09:18:00,2026-04-13,192.168.1.10,08:28:00,60,logout,logs,3,6
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-13 09:23:00,2026-04-13,192.168.1.20,09:13:00,75,login,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-13 09:33:00,2026-04-13,192.168.1.20,09:13:00,75,cat /var/log/syslog,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-13 09:43:00,2026-04-13,192.168.1.20,09:13:00,75,logout,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-13 09:53:00,2026-04-13,192.168.1.20,09:13:00,75,cat /var/log/syslog,logs,2,7
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-13 10:03:00,2026-04-13,192.168.1.30,09:05:00,470,open file,documents,1,8
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-13 10:03:00,2026-04-13,192.168.1.20,09:13:00,75,login,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-13 10:13:00,2026-04-13,192.168.1.20,09:13:00,75,logout,logs,2,7
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-13 11:01:00,2026-04-13,192.168.1.30,09:05:00,470,login,logs,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-13 11:59:00,2026-04-13,192.168.1.30,09:05:00,470,cd /home/jwalker/docs,system,1,8
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-13 12:57:00,2026-04-13,192.168.1.30,09:05:00,470,save file,documents,1,8
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-13 13:05:00,2026-04-13,192.168.1.20,13:05:00,60,login,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-13 13:13:00,2026-04-13,192.168.1.20,13:05:00,60,cat /var/log/auth.log,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-13 13:21:00,2026-04-13,192.168.1.20,13:05:00,60,python3 analysis.py,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-13 13:29:00,2026-04-13,192.168.1.20,13:05:00,60,python3 analysis.py,system,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-13 13:37:00,2026-04-13,192.168.1.20,13:05:00,60,cat /var/log/auth.log,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-13 13:45:00,2026-04-13,192.168.1.20,13:05:00,60,cat /var/log/auth.log,logs,2,7
normal,2,Sarah Ahmed,sahmed,Cybersecurity Analyst,Security Operations (SOC),Read + Monitoring Tools,2026-04-13 13:53:00,2026-04-13,192.168.1.20,13:05:00,60,logout,logs,2,7
normal,3,James Walker,jwalker,Business Operations Associate,Operations,Standard User,2026-04-13 13:55:00,2026-04-13,192.168.1.30,09:05:00,470,cd /home/jwalker/docs,system,1,8
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-13 14:00:00,2026-04-13,192.168.1.10,14:00:00,30,login,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-13 14:05:00,2026-04-13,192.168.1.10,14:00:00,30,cat /var/log/auth.log,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-13 14:10:00,2026-04-13,192.168.1.10,14:00:00,30,logout,logs,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-13 14:15:00,2026-04-13,192.168.1.10,14:00:00,30,systemctl,system,3,6
normal,1,Daniel Carter,dcarter,Senior Systems Administrator,IT Infrastructure,Root / sudo,2026-04-13 14:20:00,2026-04-13,192.168.1.10,14:00:00,30,journalctl,system,3,6
